#Data processed by www.woodfortrees.org
#Please check original source for first-hand data and information:
#
#----------------------------------------------------
#Data from Hadley Centre
#http://www.metoffice.gov.uk/hadobs/hadcrut4/data/download.html
#For terms and conditions of use, please see
#http://www.metoffice.gov.uk/hadobs/hadcrut4/terms_and_conditions.html
#----------------------------------------------------
#
#File: hadcrut4_monthly_ns_avg.txt
#
#Time series (hadcrut4) from 1850 to 2019.42
#Averaged with 12-sample running mean
1870.42	-0.24675
1870.5	-0.276917
1870.58	-0.314083
1870.67	-0.322
1870.75	-0.288417
1870.83	-0.282833
1870.92	-0.294583
1871	-0.295083
1871.08	-0.297667
1871.17	-0.2945
1871.25	-0.31025
1871.33	-0.316667
1871.42	-0.347333
1871.5	-0.334083
1871.58	-0.315917
1871.67	-0.304
1871.75	-0.343417
1871.83	-0.344333
1871.92	-0.322
1872	-0.320583
1872.08	-0.328917
1872.17	-0.31275
1872.25	-0.285667
1872.33	-0.264583
1872.42	-0.240083
1872.5	-0.228833
1872.58	-0.2055
1872.67	-0.200417
1872.75	-0.185417
1872.83	-0.216583
1872.92	-0.2475
1873	-0.251833
1873.08	-0.254917
1873.17	-0.265917
1873.25	-0.284833
1873.33	-0.299333
1873.42	-0.317667
1873.5	-0.304833
1873.58	-0.297083
1873.67	-0.304667
1873.75	-0.326833
1873.83	-0.325167
1873.92	-0.32975
1874	-0.346417
1874.08	-0.348
1874.17	-0.365
1874.25	-0.352417
1874.33	-0.355083
1874.42	-0.358167
1874.5	-0.369167
1874.58	-0.422
1874.67	-0.4355
1874.75	-0.438917
1874.83	-0.43575
1874.92	-0.411417
1875	-0.39275
1875.08	-0.403583
1875.17	-0.388333
1875.25	-0.393667
1875.33	-0.387833
1875.42	-0.388
1875.5	-0.3965
1875.58	-0.375167
1875.67	-0.348667
1875.75	-0.33125
1875.83	-0.31725
1875.92	-0.347083
1876	-0.351167
1876.08	-0.337667
1876.17	-0.343333
1876.25	-0.357333
1876.33	-0.359417
1876.42	-0.366333
1876.5	-0.383833
1876.58	-0.384833
1876.67	-0.3575
1876.75	-0.3485
1876.83	-0.350417
1876.92	-0.343833
1877	-0.328
1877.08	-0.3155
1877.17	-0.282583
1877.25	-0.243917
1877.33	-0.206417
1877.42	-0.149583
1877.5	-0.07575
1877.58	-0.034
1877.67	-0.0045
1877.75	0.0474167
1877.83	0.10075
1877.92	0.13175
1878	0.141
1878.08	0.135833
1878.17	0.121667
1878.25	0.12075
1878.33	0.105417
1878.42	0.08075
1878.5	0.0369167
1878.58	0.00633333
1878.67	-0.0396667
1878.75	-0.0760833
1878.83	-0.1205
1878.92	-0.131333
1879	-0.155417
1879.08	-0.1705
1879.17	-0.1825
1879.25	-0.201833
1879.33	-0.201833
1879.42	-0.217667
1879.5	-0.230917
1879.58	-0.220417
1879.67	-0.222417
1879.75	-0.22325
1879.83	-0.217917
1879.92	-0.220583
1880	-0.223667
1880.08	-0.225083
1880.17	-0.220833
1880.25	-0.2225
1880.33	-0.2445
1880.42	-0.246
1880.5	-0.227583
1880.58	-0.251417
1880.67	-0.2565
1880.75	-0.262917
1880.83	-0.261333
1880.92	-0.2435
1881	-0.237083
1881.08	-0.228833
1881.17	-0.229417
1881.25	-0.229833
1881.33	-0.220583
1881.42	-0.214417
1881.5	-0.20075
1881.58	-0.160917
1881.67	-0.142083
1881.75	-0.13125
1881.83	-0.143917
1881.92	-0.172417
1882	-0.1795
1882.08	-0.18275
1882.17	-0.190917
1882.25	-0.183917
1882.33	-0.188417
1882.42	-0.186583
1882.5	-0.215
1882.58	-0.25875
1882.67	-0.284833
1882.75	-0.309417
1882.83	-0.318917
1882.92	-0.30925
1883	-0.293333
1883.08	-0.294417
1883.17	-0.2935
1883.25	-0.30375
1883.33	-0.307917
1883.42	-0.307917
1883.5	-0.295583
1883.58	-0.295833
1883.67	-0.287167
1883.75	-0.296583
1883.83	-0.307417
1883.92	-0.319083
1884	-0.343
1884.08	-0.361667
1884.17	-0.378583
1884.25	-0.384167
1884.33	-0.38025
1884.42	-0.4015
1884.5	-0.409167
1884.58	-0.417417
1884.67	-0.433667
1884.75	-0.435583
1884.83	-0.43075
1884.92	-0.440917
1885	-0.447167
1885.08	-0.438167
1885.17	-0.445833
1885.25	-0.444417
1885.33	-0.436917
1885.42	-0.4115
1885.5	-0.389833
1885.58	-0.381
1885.67	-0.385833
1885.75	-0.38
1885.83	-0.369083
1885.92	-0.341583
1886	-0.332917
1886.08	-0.329917
1886.17	-0.31575
1886.25	-0.324333
1886.33	-0.33425
1886.42	-0.347667
1886.5	-0.36975
1886.58	-0.383917
1886.67	-0.391083
1886.75	-0.394833
1886.83	-0.402917
1886.92	-0.416833
1887	-0.418667
1887.08	-0.418167
1887.17	-0.420417
1887.25	-0.4125
1887.33	-0.424
1887.42	-0.422417
1887.5	-0.420333
1887.58	-0.422417
1887.67	-0.41275
1887.75	-0.419167
1887.83	-0.40275
1887.92	-0.402083
1888	-0.39275
1888.08	-0.39525
1888.17	-0.38825
1888.25	-0.378417
1888.33	-0.34475
1888.42	-0.32725
1888.5	-0.308417
1888.58	-0.26475
1888.67	-0.234917
1888.75	-0.19575
1888.83	-0.175083
1888.92	-0.152833
1889	-0.1405
1889.08	-0.131083
1889.17	-0.12625
1889.25	-0.13975
1889.33	-0.156667
1889.42	-0.173667
1889.5	-0.1745
1889.58	-0.196333
1889.67	-0.220167
1889.75	-0.253417
1889.83	-0.28125
1889.92	-0.309333
1890	-0.32825
1890.08	-0.346083
1890.17	-0.362417
1890.25	-0.370083
1890.33	-0.38675
1890.42	-0.399833
1890.5	-0.419167
1890.58	-0.434417
1890.67	-0.44325
1890.75	-0.434917
1890.83	-0.43775
1890.92	-0.419583
1891	-0.412667
1891.08	-0.405833
1891.17	-0.39725
1891.25	-0.373917
1891.33	-0.35925
1891.42	-0.358083
1891.5	-0.333417
1891.58	-0.323917
1891.67	-0.29375
1891.75	-0.302667
1891.83	-0.313167
1891.92	-0.330167
1892	-0.344583
1892.08	-0.3615
1892.17	-0.372333
1892.25	-0.383333
1892.33	-0.39325
1892.42	-0.400417
1892.5	-0.456917
1892.58	-0.504917
1892.67	-0.556167
1892.75	-0.548083
1892.83	-0.555
1892.92	-0.568
1893	-0.567833
1893.08	-0.547083
1893.17	-0.534417
1893.25	-0.543167
1893.33	-0.52925
1893.42	-0.511583
1893.5	-0.473833
1893.58	-0.431417
1893.67	-0.402
1893.75	-0.402583
1893.83	-0.387667
1893.92	-0.376167
1894	-0.379
1894.08	-0.382167
1894.17	-0.386333
1894.25	-0.388667
1894.33	-0.402833
1894.42	-0.40325
1894.5	-0.409083
1894.58	-0.41175
1894.67	-0.437
1894.75	-0.448583
1894.83	-0.45
1894.92	-0.4495
1895	-0.436167
1895.08	-0.438917
1895.17	-0.43225
1895.25	-0.41775
1895.33	-0.408833
1895.42	-0.398583
1895.5	-0.390917
1895.58	-0.36775
1895.67	-0.3305
1895.75	-0.3195
1895.83	-0.315083
1895.92	-0.297583
1896	-0.27975
1896.08	-0.260083
1896.17	-0.243583
1896.25	-0.229
1896.33	-0.211167
1896.42	-0.21025
1896.5	-0.186583
1896.58	-0.18525
1896.67	-0.1765
1896.75	-0.167167
1896.83	-0.144167
1896.92	-0.129667
1897	-0.132667
1897.08	-0.136417
1897.17	-0.143583
1897.25	-0.14575
1897.33	-0.157
1897.42	-0.170917
1897.5	-0.207833
1897.58	-0.198
1897.67	-0.21925
1897.75	-0.25875
1897.83	-0.300167
1897.92	-0.337083
1898	-0.35075
1898.08	-0.369083
1898.17	-0.382167
1898.25	-0.398583
1898.33	-0.423417
1898.42	-0.423083
1898.5	-0.412167
1898.58	-0.422417
1898.67	-0.431917
1898.75	-0.414833
1898.83	-0.396333
1898.92	-0.383167
1899	-0.389083
